序号, 活动量,光强 ,温度 ,声音强度
0771, 0000, 0000, 0026, 0063
0772, -003, -003, -003, -003
0773, 0000, 0000, 0026, 0068
0774, 0223, 0000, 0026, 0068
0775, 0246, 0000, 0026, 0066
0776, 0253, 0000, 0026, 0066
0777, 0250, 0000, 0026, 0067
0778, 0000, 0000, 0026, 0067
0779, 0000, 0000, 0026, 0067
0780, 0000, 0000, 0026, 0067
0781, -002, -002, -002, -002
0782, 0216, 0000, 0026, 0073
0783, 0273, 0000, 0026, 0067
0784, 0000, 0000, 0026, 0067
0785, 0251, 0000, 0026, 0048
0786, 0283, 0000, 0026, 0048
0787, 0241, 0000, 0026, 0061
0788, 0289, 0000, 0026, 0061
0789, 0256, 0000, 0026, 0071
0790, 0262, 0000, 0026, 0071
0791, 0261, 0000, 0026, 0071
0792, 0265, 0000, 0026, 0071
0793, 0239, 0000, 0026, 0070
0794, 0000, 0000, 0026, 0070
0795, 0268, 0000, 0026, 0073
0796, 0255, 0000, 0026, 0073
0797, 0211, 0000, 0026, 0069
0798, 0251, 0000, 0026, 0069
0799, 0286, 0000, 0026, 0065
0800, 0255, 0000, 0026, 0065
0801, 0217, 0000, 0026, 0069
0802, 0275, 0000, 0026, 0069
0803, 0290, 0000, 0026, 0073
0804, 0206, 0000, 0026, 0073
0805, 0280, 0000, 0026, 0079
0806, 0217, 0000, 0026, 0079
0807, 0209, 0000, 0026, 0083
0808, 0269, 0000, 0026, 0083
0809, 0437, 0000, 0026, 0058
0810, 0241, 0000, 0026, 0058
0811, 0242, 0000, 0026, 0071
0812, 0300, 0000, 0026, 0071
0813, 0278, 0000, 0026, 0062
0814, 0297, 0000, 0026, 0062
0815, 0383, 0000, 0026, 0072
0816, 0261, 0000, 0026, 0072
0817, 0342, 0000, 0026, 0070
0818, 0267, 0000, 0026, 0070
0819, 0190, 0000, 0026, 0065
0820, 0323, 0000, 0026, 0065
0821, 0295, 0000, 0026, 0070
0822, 0240, 0000, 0026, 0070
0823, 0240, 0000, 0026, 0057
0824, 0242, 0000, 0026, 0057
0825, 0258, 0000, 0026, 0050
0826, 0287, 0000, 0026, 0050
0827, 0332, 0000, 0026, 0083
0828, 0236, 0000, 0026, 0083
0829, 0216, 0000, 0026, 0075
0830, 0385, 0000, 0026, 0075
0831, -003, -003, -003, -003
0832, 0241, 0000, 0026, 0066
0833, 0255, 0000, 0026, 0067
0834, 0262, 0000, 0026, 0067
0835, 0262, 0000, 0026, 0066
0836, 0260, 0000, 0026, 0066
0837, 0261, 0000, 0026, 0068
0838, 0260, 0000, 0026, 0068
0839, 0264, 0000, 0026, 0066
0840, 0257, 0000, 0026, 0066
0841, 0264, 0000, 0026, 0064
0842, 0265, 0000, 0026, 0064
0843, 0264, 0000, 0026, 0066
0844, 0262, 0000, 0026, 0066
0845, 0000, 0000, 0026, 0065
0846, 0263, 0000, 0026, 0065
0847, 0263, 0000, 0026, 0066
0848, 0263, 0000, 0026, 0066
0849, 0263, 0000, 0026, 0066
0850, 0000, 0000, 0026, 0066
0851, 0000, 0000, 0026, 0067
0852, -002, -002, -002, -002
0853, 0296, 0000, 0026, 0086
0854, 0206, 0000, 0026, 0086
0855, 0271, 0000, 0026, 0062
0856, 0200, 0000, 0026, 0062
0857, 0275, 0000, 0026, 0094
0858, 0298, 0000, 0026, 0094
0859, 0195, 0000, 0026, 0088
0860, 0203, 0000, 0026, 0088
0861, 0303, 0000, 0026, 0045
0862, 0218, 0000, 0026, 0045
0863, 0435, 0000, 0026, 0064
0864, 0293, 0000, 0026, 0064
0865, 0304, 0000, 0026, 0071
0866, 0266, 0000, 0026, 0071
0867, 0209, 0000, 0026, 0058
0868, 0194, 0000, 0026, 0058
0869, 0332, 0000, 0026, 0067
0870, 0218, 0000, 0026, 0067
0871, 0297, 0000, 0026, 0061
0872, 0204, 0000, 0026, 0061
0873, 0343, 0000, 0026, 0064
0874, 0223, 0000, 0026, 0064
0875, 0332, 0000, 0026, 0017
0876, 0305, 0000, 0026, 0017
0877, 0232, 0000, 0026, 0088
0878, -003, -003, -003, -003
0879, 0000, 0000, 0026, 0067
0880, 0251, 0000, 0026, 0058
0881, 0235, 0000, 0026, 0058
0882, 0194, 0000, 0026, 0065
0883, 0237, 0000, 0026, 0065
0884, 0250, 0000, 0026, 0067
0885, 0250, 0000, 0026, 0067
0886, 0000, 0000, 0026, 0067
0887, 0000, 0000, 0026, 0067
0888, -002, -002, -002, -002
0889, 0342, 0000, 0026, 0063
0890, 0321, 0000, 0026, 0063
0891, 0330, 0000, 0026, 0077
0892, 0240, 0000, 0026, 0077
0893, 0396, 0000, 0026, 0004
0894, 0325, 0000, 0026, 0004
0895, 0198, 0000, 0026, 0048
0896, 0244, 0000, 0026, 0048
0897, 0329, 0000, 0026, 0063
0898, 0235, 0000, 0026, 0063
0899, 0387, 0000, 0026, 0064
0900, 0265, 0000, 0026, 0064
0901, 0244, 0000, 0026, 0067
0902, 0270, 0000, 0026, 0067
0903, 0314, 0000, 0026, 0065
0904, 0276, 0000, 0026, 0065
0905, 0261, 0000, 0026, 0082
0906, 0284, 0000, 0026, 0082
0907, 0249, 0000, 0026, 0037
0908, 0263, 0000, 0026, 0037
0909, 0198, 0000, 0026, 0058
0910, 0379, 0000, 0026, 0058
0911, 0295, 0000, 0026, 0068
0912, 0261, 0000, 0026, 0068
0913, 0239, 0000, 0026, 0060
0914, 0257, 0000, 0026, 0060
0915, 0213, 0000, 0026, 0060
0916, 0260, 0000, 0026, 0060
0917, 0264, 0000, 0026, 0076
0918, 0211, 0000, 0026, 0076
0919, 0252, 0000, 0026, 0046
0920, 0327, 0000, 0026, 0046
0921, 0226, 0000, 0026, 0070
0922, 0347, 0000, 0026, 0070
0923, 0269, 0000, 0026, 0055
0924, 0000, 0000, 0026, 0055
0925, 0298, 0000, 0026, 0078
0926, 0168, 0000, 0026, 0078
0927, 0245, 0000, 0026, 0073
0928, 0373, 0000, 0026, 0073
0929, 0352, 0000, 0026, 0048
0930, 0261, 0000, 0026, 0048
0931, 0224, 0000, 0026, 0002
0932, 0209, 0000, 0026, 0002
0933, 0301, 0000, 0026, 0062
0934, 0297, 0000, 0026, 0062
0935, 0256, 0000, 0026, 0070
0936, 0272, 0000, 0026, 0070
0937, 0362, 0000, 0026, 0041
0938, 0204, 0000, 0026, 0041
0939, 0284, 0000, 0026, 0075
0940, 0295, 0000, 0026, 0075
0941, 0275, 0000, 0026, 0069
0942, 0263, 0000, 0026, 0069
0943, 0291, 0000, 0026, 0106
0944, 0295, 0000, 0026, 0106
0945, 0269, 0000, 0026, 0053
0946, 0180, 0000, 0026, 0053
0947, 0221, 0000, 0026, 0076
0948, 0280, 0000, 0026, 0076
0949, 0378, 0000, 0026, 0075
0950, 0269, 0000, 0026, 0075
0951, 0000, 0000, 0026, 0068
0952, 0268, 0000, 0026, 0068
0953, 0249, 0000, 0026, 0064
0954, 0221, 0000, 0026, 0064
0955, 0381, 0000, 0026, 0086
0956, 0365, 0000, 0026, 0086
0957, 0227, 0000, 0026, 0049
0958, 0289, 0000, 0026, 0049
0959, 0271, 0000, 0026, 0050
0960, 0304, 0000, 0026, 0050
0961, 0226, 0000, 0026, 0066
0962, 0295, 0000, 0026, 0066
0963, 0228, 0000, 0026, 0050
0964, 0342, 0000, 0026, 0050
0965, 0288, 0000, 0026, 0073
0966, 0302, 0000, 0026, 0073
0967, 0288, 0000, 0026, 0068
0968, 0279, 0000, 0026, 0068
0969, 0249, 0000, 0026, 0070
0970, 0305, 0000, 0026, 0070
0971, 0228, 0000, 0026, 0066
0972, 0335, 0000, 0026, 0066
0973, 0235, 0000, 0026, 0081
0974, 0233, 0000, 0026, 0081
0975, 0320, 0000, 0026, 0086
0976, 0217, 0000, 0026, 0086
0977, 0278, 0000, 0026, 0061
0978, 0204, 0000, 0026, 0061
0979, 0341, 0000, 0026, 0054
0980, 0269, 0000, 0026, 0054
0981, 0265, 0000, 0026, 0044
0982, 0249, 0000, 0026, 0044
0983, 0222, 0000, 0026, 0065
0984, 0460, 0000, 0026, 0065
0985, 0251, 0000, 0026, 0070
0986, 0319, 0000, 0026, 0070
0987, 0244, 0000, 0026, 0074
0988, 0297, 0000, 0026, 0074
0989, 0203, 0000, 0026, 0058
0990, 0325, 0000, 0026, 0058
0991, 0272, 0000, 0026, 0095
0992, 0279, 0000, 0026, 0095
0993, 0303, 0000, 0026, 0016
0994, 0202, 0000, 0026, 0016
0995, 0465, 0000, 0026, 0056
0996, 0244, 0000, 0026, 0056
0997, 0260, 0000, 0026, 0080
0998, 0318, 0000, 0026, 0080
0999, 0245, 0000, 0026, 0069
1000, 0264, 0000, 0026, 0069
1001, 0413, 0000, 0026, 0061
1002, 0206, 0000, 0026, 0061
1003, 0275, 0000, 0026, 0073
1004, 0233, 0000, 0026, 0073
1005, 0235, 0000, 0026, 0071
1006, 0291, 0000, 0026, 0071
1007, 0229, 0000, 0026, 0076
1008, 0347, 0000, 0026, 0076
1009, 0411, 0000, 0026, 0065
1010, 0217, 0000, 0026, 0065
1011, 0203, 0000, 0026, 0043
1012, 0265, 0000, 0026, 0043
1013, 0299, 0000, 0026, 0099
1014, 0216, 0000, 0026, 0099
1015, 0297, 0000, 0026, 0047
1016, 0208, 0000, 0026, 0047
1017, 0349, 0000, 0026, 0083
1018, 0243, 0000, 0026, 0083
1019, 0278, 0000, 0026, 0063
1020, 0277, 0000, 0026, 0063
1021, 0293, 0000, 0026, 0077
1022, 0312, 0000, 0026, 0077
1023, 0277, 0000, 0026, 0121
1024, 0249, 0000, 0026, 0121
1025, 0249, 0000, 0026, 0084
1026, 0391, 0000, 0026, 0084
1027, 0327, 0000, 0026, 0103
1028, 0241, 0000, 0026, 0103
1029, 0252, 0000, 0026, 0090
1030, 0000, 0000, 0026, 0090
1031, 0000, 0000, 0026, 0066
1032, 0000, 0000, 0026, 0066
1033, 0000, 0000, 0026, 0065
1034, 0000, 0000, 0026, 0065
1035, 0000, 0000, 0026, 0079
1036, 0000, 0000, 0026, 0079
1037, 0000, 0000, 0026, 0057
1038, 0251, 0000, 0026, 0057
1039, 0000, 0000, 0026, 0092
1040, 0000, 0000, 0026, 0092
1041, 0000, 0000, 0026, 0068
1042, 0000, 0000, 0026, 0068
1043, 0000, 0000, 0026, 0066
1044, 0000, 0000, 0026, 0066
1045, 0000, 0000, 0026, 0078
1046, 0000, 0000, 0026, 0078
1047, 0000, 0000, 0026, 0067
1048, 0000, 0000, 0026, 0067
1049, 0000, 0000, 0026, 0082
1050, 0000, 0000, 0026, 0082
1051, 0000, 0000, 0026, 0069
1052, 0000, 0000, 0026, 0069
1053, 0000, 0000, 0026, 0053
1054, 0000, 0000, 0026, 0053
1055, 0000, 0000, 0026, 0058
1056, 0000, 0000, 0026, 0058
1057, 0000, 0000, 0026, 0054
1058, 0000, 0000, 0026, 0054
1059, 0251, 0000, 0026, 0050
1060, 0000, 0000, 0026, 0050
1061, 0251, 0000, 0026, 0068
1062, 0240, 0000, 0026, 0068
1063, 0242, 0000, 0026, 0077
1064, 0275, 0000, 0026, 0077
1065, 0256, 0000, 0026, 0061
1066, 0217, 0000, 0026, 0061
1067, 0312, 0000, 0026, 0031
1068, 0253, 0000, 0026, 0031
1069, 0240, 0000, 0026, 0054
1070, 0367, 0000, 0026, 0054
1071, 0231, 0000, 0026, 0087
1072, 0310, 0000, 0026, 0087
1073, 0286, 0000, 0026, 0063
1074, 0263, 0000, 0026, 0063
1075, 0243, 0000, 0026, 0084
1076, 0299, 0000, 0026, 0084
1077, 0423, 0000, 0026, 0074
1078, 0245, 0000, 0026, 0074
1079, 0275, 0000, 0026, 0074
1080, 0425, 0000, 0026, 0074
1081, 0174, 0000, 0026, 0069
1082, 0321, 0000, 0026, 0069
1083, 0214, 0000, 0026, 0067
1084, 0246, 0000, 0026, 0067
1085, 0259, 0000, 0026, 0067
1086, 0252, 0000, 0026, 0067
1087, 0436, 0000, 0026, 0076
1088, 0318, 0000, 0026, 0076
1089, 0273, 0000, 0026, 0098
1090, 0289, 0000, 0026, 0098
1091, 0356, 0000, 0026, 0072
1092, 0289, 0000, 0026, 0072
1093, 0235, 0000, 0026, 0077
1094, 0358, 0000, 0026, 0077
1095, 0283, 0000, 0026, 0038
1096, 0432, 0000, 0026, 0038
1097, 0297, 0000, 0026, 0051
1098, 0314, 0000, 0026, 0051
1099, 0256, 0000, 0026, 0051
1100, 0237, 0000, 0026, 0051
1101, 0229, 0000, 0026, 0102
1102, 0244, 0000, 0026, 0102
1103, 0256, 0000, 0026, 0055
1104, 0226, 0000, 0026, 0055
1105, 0232, 0000, 0026, 0061
1106, 0228, 0000, 0026, 0061
1107, 0378, 0000, 0026, 0093
1108, 0213, 0000, 0026, 0093
1109, 0263, 0000, 0026, 0080
1110, 0242, 0000, 0026, 0080
1111, 0240, 0000, 0026, 0073
1112, 0208, 0000, 0026, 0073
1113, 0275, 0000, 0026, 0077
1114, 0253, 0000, 0026, 0077
1115, 0337, 0000, 0026, 0066
1116, 0259, 0000, 0026, 0066
1117, 0222, 0000, 0026, 0070
1118, 0321, 0000, 0026, 0070
1119, 0234, 0000, 0026, 0051
1120, 0335, 0000, 0026, 0051
1121, 0258, 0000, 0026, 0046
1122, 0285, 0000, 0026, 0046
1123, 0248, 0000, 0026, 0043
1124, 0346, 0000, 0026, 0043
1125, 0225, 0000, 0026, 0015
1126, 0194, 0000, 0026, 0015
1127, 0310, 0000, 0026, 0067
1128, 0224, 0000, 0026, 0067
1129, 0383, 0000, 0026, 0065
1130, 0230, 0000, 0026, 0065
1131, 0000, 0000, 0026, 0051
1132, 0342, 0000, 0026, 0051
1133, 0283, 0000, 0026, 0072
1134, 0227, 0000, 0026, 0072
1135, 0341, 0000, 0026, 0101
1136, 0260, 0000, 0026, 0101
1137, 0294, 0000, 0026, 0058
1138, 0185, 0000, 0026, 0058
1139, 0205, 0000, 0026, 0066
1140, 0235, 0000, 0026, 0066
1141, 0240, 0000, 0026, 0078
1142, 0364, 0000, 0026, 0078
1143, 0212, 0000, 0026, 0076
1144, 0306, 0000, 0026, 0076
1145, 0228, 0000, 0026, 0086
1146, 0290, 0000, 0026, 0086
1147, 0316, 0000, 0026, 0077
1148, 0246, 0000, 0026, 0077
1149, 0235, 0000, 0026, 0057
1150, 0249, 0000, 0026, 0057
1151, -001, 0000, 0000, 0000
1152, 0234, 0000, 0026, 0072
1153, 0261, 0000, 0026, 0072
1154, 0229, 0000, 0026, 0078
1155, 0263, 0000, 0026, 0078
1156, 0269, 0000, 0026, 0082
1157, 0241, 0000, 0026, 0060
1158, 0000, 0000, 0026, 0060
1159, 0000, 0000, 0026, 0069
1160, -002, -002, -002, -002
1161, -001, 0000, 0000, 0000
1162, -001, 0000, 0000, 0000
1163, -001, 0000, 0000, 0000
1164, -001, 0000, 0000, 0000
1165, -001, 0000, 0000, 0000
1166, -001, 0000, 0000, 0000
1167, -001, 0000, 0000, 0000
1168, -001, 0000, 0000, 0000
1169, -001, 0000, 0000, 0000
1170, -001, 0000, 0000, 0000
1171, -001, 0000, 0000, 0000
1172, -001, 0000, 0000, 0000
1173, -001, 0000, 0000, 0000
1174, -001, 0000, 0000, 0000
1175, -001, 0000, 0000, 0000
1176, -001, 0000, 0000, 0000
1177, -001, 0000, 0000, 0000
1178, -001, 0000, 0000, 0000
1179, -001, 0000, 0000, 0000
1180, -001, 0000, 0000, 0000
1181, -001, 0000, 0000, 0000
1182, -001, 0000, 0000, 0000
1183, -001, 0000, 0000, 0000
1184, -001, 0000, 0000, 0000
1185, -001, 0000, 0000, 0000
1186, -001, 0000, 0000, 0000
1187, -001, 0000, 0000, 0000
1188, -001, 0000, 0000, 0000
1189, -001, 0000, 0000, 0000
1190, -001, 0000, 0000, 0000
1191, -001, 0000, 0000, 0000
1192, -001, 0000, 0000, 0000
1193, -001, 0000, 0000, 0000
1194, -001, 0000, 0000, 0000
1195, -001, 0000, 0000, 0000
1196, -001, 0000, 0000, 0000
1197, -001, 0000, 0000, 0000
1198, -001, 0000, 0000, 0000
1199, -001, 0000, 0000, 0000
1200, -001, 0000, 0000, 0000
1201, -001, 0000, 0000, 0000
1202, -001, 0000, 0000, 0000
1203, -001, 0000, 0000, 0000
1204, -001, 0000, 0000, 0000
1205, -001, 0000, 0000, 0000
1206, -001, 0000, 0000, 0000
1207, -001, 0000, 0000, 0000
1208, -001, 0000, 0000, 0000
1209, -001, 0000, 0000, 0000
1210, -001, 0000, 0000, 0000
1211, -001, 0000, 0000, 0000
1212, -001, 0000, 0000, 0000
1213, -001, 0000, 0000, 0000
1214, -001, 0000, 0000, 0000
1215, -001, 0000, 0000, 0000
1216, -001, 0000, 0000, 0000
1217, -001, 0000, 0000, 0000
1218, -001, 0000, 0000, 0000
1219, -001, 0000, 0000, 0000
1220, -001, 0000, 0000, 0000
1221, -001, 0000, 0000, 0000
1222, -001, 0000, 0000, 0000
1223, -001, 0000, 0000, 0000
1224, -001, 0000, 0000, 0000
1225, -001, 0000, 0000, 0000
1226, -001, 0000, 0000, 0000
1227, -001, 0000, 0000, 0000
1228, -001, 0000, 0000, 0000
1229, -001, 0000, 0000, 0000
1230, -001, 0000, 0000, 0000
1231, -001, 0000, 0000, 0000
1232, -001, 0000, 0000, 0000
1233, -001, 0000, 0000, 0000
1234, -001, 0000, 0000, 0000
1235, -001, 0000, 0000, 0000
1236, -001, 0000, 0000, 0000
1237, -001, 0000, 0000, 0000
1238, -001, 0000, 0000, 0000
1239, -001, 0000, 0000, 0000
1240, -001, 0000, 0000, 0000
1241, -001, 0000, 0000, 0000
1242, -001, 0000, 0000, 0000
1243, -001, 0000, 0000, 0000
1244, -001, 0000, 0000, 0000
1245, -001, 0000, 0000, 0000
1246, -001, 0000, 0000, 0000
1247, -001, 0000, 0000, 0000
1248, -001, 0000, 0000, 0000
1249, -001, 0000, 0000, 0000
1250, -001, 0000, 0000, 0000
1251, -001, 0000, 0000, 0000
1252, -001, 0000, 0000, 0000
1253, -001, 0000, 0000, 0000
1254, -001, 0000, 0000, 0000
1255, -001, 0000, 0000, 0000
1256, -001, 0000, 0000, 0000
1257, -001, 0000, 0000, 0000
1258, -001, 0000, 0000, 0000
1259, -001, 0000, 0000, 0000
1260, -001, 0000, 0000, 0000
1261, -001, 0000, 0000, 0000
1262, -001, 0000, 0000, 0000
1263, -001, 0000, 0000, 0000
1264, -001, 0000, 0000, 0000
1265, -001, 0000, 0000, 0000
1266, -001, 0000, 0000, 0000
1267, -001, 0000, 0000, 0000
1268, -001, 0000, 0000, 0000
1269, -001, 0000, 0000, 0000
1270, -001, 0000, 0000, 0000
1271, -001, 0000, 0000, 0000
1272, -001, 0000, 0000, 0000
1273, -001, 0000, 0000, 0000
1274, -001, 0000, 0000, 0000
1275, -001, 0000, 0000, 0000
1276, -001, 0000, 0000, 0000
1277, -001, 0000, 0000, 0000
1278, -001, 0000, 0000, 0000
1279, -001, 0000, 0000, 0000
1280, -001, 0000, 0000, 0000
1281, -001, 0000, 0000, 0000
1282, -001, 0000, 0000, 0000
1283, -001, 0000, 0000, 0000
1284, -001, 0000, 0000, 0000
1285, -001, 0000, 0000, 0000
1286, -001, 0000, 0000, 0000
1287, -001, 0000, 0000, 0000
1288, -001, 0000, 0000, 0000
1289, -001, 0000, 0000, 0000
1290, -001, 0000, 0000, 0000
1291, -001, 0000, 0000, 0000
1292, -001, 0000, 0000, 0000
1293, -001, 0000, 0000, 0000
1294, -001, 0000, 0000, 0000
1295, -001, 0000, 0000, 0000
1296, -001, 0000, 0000, 0000
1297, -001, 0000, 0000, 0000
1298, -001, 0000, 0000, 0000
1299, -001, 0000, 0000, 0000
1300, -001, 0000, 0000, 0000
1301, -001, 0000, 0000, 0000
1302, -001, 0000, 0000, 0000
1303, -001, 0000, 0000, 0000
1304, -001, 0000, 0000, 0000
1305, -001, 0000, 0000, 0000
1306, -001, 0000, 0000, 0000
1307, -001, 0000, 0000, 0000
1308, -001, 0000, 0000, 0000
1309, -001, 0000, 0000, 0000
1310, -001, 0000, 0000, 0000
1311, -001, 0000, 0000, 0000
1312, -001, 0000, 0000, 0000
1313, -001, 0000, 0000, 0000
1314, -001, 0000, 0000, 0000
1315, -001, 0000, 0000, 0000
1316, -001, 0000, 0000, 0000
1317, -001, 0000, 0000, 0000
1318, -001, 0000, 0000, 0000
1319, -001, 0000, 0000, 0000
1320, -001, 0000, 0000, 0000
1321, -001, 0000, 0000, 0000
1322, -001, 0000, 0000, 0000
1323, -001, 0000, 0000, 0000
1324, -001, 0000, 0000, 0000
1325, -001, 0000, 0000, 0000
1326, -001, 0000, 0000, 0000
1327, -001, 0000, 0000, 0000
1328, -001, 0000, 0000, 0000
1329, -001, 0000, 0000, 0000
1330, -001, 0000, 0000, 0000
1331, -001, 0000, 0000, 0000
1332, -001, 0000, 0000, 0000
1333, -001, 0000, 0000, 0000
1334, -001, 0000, 0000, 0000
1335, -001, 0000, 0000, 0000
1336, -001, 0000, 0000, 0000
1337, -001, 0000, 0000, 0000
1338, -001, 0000, 0000, 0000
1339, -001, 0000, 0000, 0000
1340, -001, 0000, 0000, 0000
1341, -001, 0000, 0000, 0000
1342, -001, 0000, 0000, 0000
1343, -001, 0000, 0000, 0000
1344, -001, 0000, 0000, 0000
1345, -001, 0000, 0000, 0000
1346, -001, 0000, 0000, 0000
1347, -001, 0000, 0000, 0000
1348, -003, -003, -003, -003
1349, 0000, 0000, 0026, 0067
1350, 0241, 0000, 0026, 0064
1351, 0262, 0000, 0026, 0064
1352, 0322, 0000, 0026, 0067
1353, 0255, 0000, 0026, 0067
1354, 0258, 0000, 0026, 0067
1355, 0258, 0000, 0026, 0067
1356, 0266, 0000, 0026, 0064
1357, 0235, 0000, 0026, 0064
1358, 0230, 0000, 0026, 0068
1359, 0250, 0000, 0026, 0068
1360, 0258, 0000, 0026, 0065
1361, 0282, 0000, 0026, 0065
1362, 0241, 0000, 0026, 0067
1363, 0258, 0000, 0026, 0067
1364, 0257, 0000, 0026, 0066
1365, 0000, 0000, 0026, 0066
1366, 0000, 0000, 0026, 0066
1367, 0000, 0000, 0026, 0066
1368, -002, -002, -002, -002
1369, -001, 0000, 0000, 0000
1370, -001, 0000, 0000, 0000
1371, -001, 0000, 0000, 0000
1372, -001, 0000, 0000, 0000
1373, -001, 0000, 0000, 0000
1374, -001, 0000, 0000, 0000
1375, -001, 0000, 0000, 0000
1376, -001, 0000, 0000, 0000
1377, -001, 0000, 0000, 0000
1378, -001, 0000, 0000, 0000
1379, -001, 0000, 0000, 0000
1380, -003, -003, -003, -003
1381, 0000, 0000, 0026, 0063
1382, 0256, 0000, 0026, 0063
1383, 0250, 0000, 0026, 0067
1384, 0247, 0000, 0026, 0067
1385, 0256, 0000, 0026, 0067
1386, 0256, 0000, 0026, 0067
1387, 0000, 0000, 0026, 0066
1388, 0000, 0000, 0026, 0066
1389, 0255, 0000, 0026, 0066
1390, 0257, 0000, 0026, 0066
1391, 0255, 0000, 0026, 0066
1392, 0257, 0000, 0026, 0066
1393, 0000, 0000, 0026, 0065
1394, 0000, 0000, 0026, 0065
1395, -002, -002, -002, -002
1396, -001, 0000, 0000, 0000
1397, -001, 0000, 0000, 0000
1398, -001, 0000, 0000, 0000
1399, -001, 0000, 0000, 0000
1400, -001, 0000, 0000, 0000
1401, -001, 0000, 0000, 0000
1402, -001, 0000, 0000, 0000
1403, -001, 0000, 0000, 0000
1404, -001, 0000, 0000, 0000
1405, -001, 0000, 0000, 0000
1406, -001, 0000, 0000, 0000
1407, -001, 0000, 0000, 0000
1408, -001, 0000, 0000, 0000
1409, -001, 0000, 0000, 0000
1410, -001, 0000, 0000, 0000
1411, -001, 0000, 0000, 0000
1412, -001, 0000, 0000, 0000
1413, -001, 0000, 0000, 0000
1414, -001, 0000, 0000, 0000
1415, -001, 0000, 0000, 0000
1416, -001, 0000, 0000, 0000
1417, -001, 0000, 0000, 0000
1418, -001, 0000, 0000, 0000
1419, -001, 0000, 0000, 0000
1420, -001, 0000, 0000, 0000
1421, -001, 0000, 0000, 0000
1422, -001, 0000, 0000, 0000
1423, -001, 0000, 0000, 0000
1424, -001, 0000, 0000, 0000
1425, -001, 0000, 0000, 0000
1426, -001, 0000, 0000, 0000
1427, -001, 0000, 0000, 0000
1428, -001, 0000, 0000, 0000
1429, -001, 0000, 0000, 0000
1430, -001, 0000, 0000, 0000
1431, -001, 0000, 0000, 0000
1432, -001, 0000, 0000, 0000
1433, -001, 0000, 0000, 0000
1434, -001, 0000, 0000, 0000
1435, -001, 0000, 0000, 0000
1436, -001, 0000, 0000, 0000
1437, -001, 0000, 0000, 0000
1438, -001, 0000, 0000, 0000
1439, -001, 0000, 0000, 0000
1440, -001, 0000, 0000, 0000
1441, -001, 0000, 0000, 0000
1442, -001, 0000, 0000, 0000
1443, -001, 0000, 0000, 0000
1444, -001, 0000, 0000, 0000
1445, -001, 0000, 0000, 0000
1446, -001, 0000, 0000, 0000
1447, -001, 0000, 0000, 0000
1448, -001, 0000, 0000, 0000
1449, -003, -003, -003, -003
1450, 0000, 0000, 0026, 0070
1451, 0243, 0000, 0026, 0070
1452, 0251, 0000, 0026, 0067
1453, 0242, 0000, 0026, 0067
1454, 0250, 0000, 0026, 0067
1455, 0248, 0000, 0026, 0067
1456, 0249, 0000, 0026, 0067
1457, 0249, 0000, 0026, 0067
1458, 0000, 0000, 0026, 0066
1459, -002, -002, -002, -002
1460, -001, 0000, 0000, 0000
1461, -001, 0000, 0000, 0000
1462, -001, 0000, 0000, 0000
1463, -001, 0000, 0000, 0000
1464, -001, 0000, 0000, 0000
1465, -001, 0000, 0000, 0000
1466, -001, 0000, 0000, 0000
1467, -001, 0000, 0000, 0000
1468, -001, 0000, 0000, 0000
1469, -001, 0000, 0000, 0000
1470, -001, 0000, 0000, 0000
1471, -001, 0000, 0000, 0000
1472, -001, 0000, 0000, 0000
1473, -001, 0000, 0000, 0000
1474, -001, 0000, 0000, 0000
1475, -001, 0000, 0000, 0000
1476, -001, 0000, 0000, 0000
1477, -001, 0000, 0000, 0000
1478, -001, 0000, 0000, 0000
1479, -001, 0000, 0000, 0000
1480, -001, 0000, 0000, 0000
1481, -001, 0000, 0000, 0000
1482, -001, 0000, 0000, 0000
1483, -001, 0000, 0000, 0000
1484, -001, 0000, 0000, 0000
1485, -001, 0000, 0000, 0000
1486, -001, 0000, 0000, 0000
1487, -001, 0000, 0000, 0000
1488, -001, 0000, 0000, 0000
1489, -001, 0000, 0000, 0000
1490, -001, 0000, 0000, 0000
1491, -001, 0000, 0000, 0000
1492, -001, 0000, 0000, 0000
1493, -001, 0000, 0000, 0000
1494, -001, 0000, 0000, 0000
1495, -001, 0000, 0000, 0000
1496, -001, 0000, 0000, 0000
1497, -001, 0000, 0000, 0000
1498, -001, 0000, 0000, 0000
1499, -001, 0000, 0000, 0000
1500, -001, 0000, 0000, 0000
1501, -001, 0000, 0000, 0000
1502, -001, 0000, 0000, 0000
1503, -001, 0000, 0000, 0000
1504, -001, 0000, 0000, 0000
1505, -001, 0000, 0000, 0000
1506, -001, 0000, 0000, 0000
1507, -001, 0000, 0000, 0000
1508, -001, 0000, 0000, 0000
1509, -001, 0000, 0000, 0000
1510, -001, 0000, 0000, 0000
1511, -001, 0000, 0000, 0000
1512, -001, 0000, 0000, 0000
1513, -001, 0000, 0000, 0000
1514, -001, 0000, 0000, 0000
1515, -001, 0000, 0000, 0000
1516, -001, 0000, 0000, 0000
1517, -001, 0000, 0000, 0000
1518, -001, 0000, 0000, 0000
1519, -001, 0000, 0000, 0000
1520, -001, 0000, 0000, 0000
1521, -001, 0000, 0000, 0000
1522, -001, 0000, 0000, 0000
1523, -001, 0000, 0000, 0000
1524, -001, 0000, 0000, 0000
1525, -001, 0000, 0000, 0000
